Married,Years_Together,First_Together,End_Year,Religious_Attendance,Interracial_Couple,Age_Diff,Age,P_Age,Education,P_Education,Gender,Household_Income,Ethnicity,P_Ethnicity,Politics,P_Politics,White ,Black or African American ,American Indian or Alaska Native ,Asian Indian ,Chinese ,Filipino ,Japanese ,Korean ,Vietnamese ,Other Asian ,Hawaiian ,Guamanian ,Samoan ,Other Pacific Islander ,Some other race ,R_cowork,R_friend,R_family,R_sig_other,R_neighbor,P_cowork,P_friend,P_family,P_sig_other,P_neighbor,btwn_I_cowork,btwn_I_friend,btwn_I_family,btwn_I_sig_other,btwn_I_neighbor,school,college,mil,church,vol_org,customer,bar_restaurant,party,internet_other,internet_dating,internet_soc_network,internet_game,internet_chat,internet_org,public,blind_date,vacation,single_serve_nonint,business_trip,work_neighbors,met_online
"Yes, I am Married",23.0,1994.0,,Once a week,no,1.0,55,56.0,Bachelor's degree or higher,HS graduate or GED,Female,"$125,000 to $149,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",27.0,1990.0,,Never,no,10.0,52,62.0,Some college,HS graduate or GED,Male,"$85,000 to $99,999","White, Non-Hispanic",White,Strong Democrat,Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",6.0,2011.0,,Once a year or less,no,13.0,47,60.0,Bachelor's degree or higher,Associate degree,Female,"$60,000 to $74,999","White, Non-Hispanic",White,Not Strong Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",62.0,1955.0,,Once or twice a month,no,0.0,77,77.0,High school,HS graduate or GED,Female,"$50,000 to $59,999","White, Non-Hispanic",White,Leans Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",42.0,1975.0,,Once a week,no,1.0,58,59.0,Bachelor's degree or higher,Bachelors degree,Female,"$85,000 to $99,999","White, Non-Hispanic",White,Leans Republican,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",15.0,1995.0,2010.0,Never,yes,7.0,57,50.0,Some college,HS graduate or GED,Male,"$250,000 or more","Black, Non-Hispanic",Asian or Pacific Islander,Leans Democrat,Undecided/Independent/Other,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",25.0,1992.0,,A few times a year,yes,3.0,42,45.0,High school,"Some college, no degree",Male,"$100,000 to $124,999","White, Non-Hispanic",Other (please specify),Not Strong Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",33.0,1984.0,,Never,no,13.0,50,63.0,Some college,Masters degree,Female,"$125,000 to $149,999","White, Non-Hispanic",White,Leans Republican,Not Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",29.0,1988.0,,Never,no,1.0,55,54.0,Bachelor's degree or higher,Professional or Doctorate degree,Male,"$175,000 to $199,999","White, Non-Hispanic",White,Leans Democrat,Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",12.0,2005.0,,Once or twice a month,no,5.0,46,41.0,Some college,Bachelors degree,Female,"$100,000 to $124,999","Black, Non-Hispanic",Black or African American,Strong Democrat,Not Strong Democrat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",18.0,1999.0,,A few times a year,no,0.0,34,34.0,Bachelor's degree or higher,Bachelors degree,Male,"$175,000 to $199,999","White, Non-Hispanic",White,Not Strong Republican,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",31.0,1986.0,,Once a year or less,no,10.0,54,64.0,Bachelor's degree or higher,Masters degree,Female,"$200,000 to $249,999","White, Non-Hispanic",White,Strong Democrat,Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",16.0,2001.0,,Never,no,0.0,29,29.0,Bachelor's degree or higher,HS graduate or GED,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Leans Democrat,Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",19.0,1998.0,,Once or twice a month,no,1.0,50,49.0,Bachelor's degree or higher,Associate degree,Male,"$85,000 to $99,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",29.0,1988.0,,Once a week,no,6.0,46,52.0,Some college,HS graduate or GED,Female,"$40,000 to $49,999","White, Non-Hispanic",White,Not Strong Republican,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",12.0,2005.0,,Once a year or less,no,2.0,30,32.0,Bachelor's degree or higher,Masters degree,Female,"$150,000 to $174,999","White, Non-Hispanic",White,Leans Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",18.0,1999.0,,More than once a week,no,1.0,35,36.0,High school,HS graduate or GED,Male,"$35,000 to $39,999","White, Non-Hispanic",White,Undecided/Independent/Other,Refused,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",3.0,2014.0,,A few times a year,no,21.0,46,25.0,Some college,"Some college, no degree",Male,"$25,000 to $29,999","White, Non-Hispanic",White,Strong Republican,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",24.0,1993.0,,Once a week,no,2.0,62,60.0,High school,HS graduate or GED,Female,"$60,000 to $74,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",10.0,2007.0,,Once a year or less,no,4.0,26,30.0,Less than high school,"Some college, no degree",Female,"$35,000 to $39,999","White, Non-Hispanic",White,Strong Democrat,Not Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",15.0,2002.0,,Once a year or less,no,1.0,35,36.0,Some college,"Some college, no degree",Female,"$35,000 to $39,999","White, Non-Hispanic",White,Leans Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
"No, I am not Married",2.0,2015.0,,A few times a year,no,1.0,21,22.0,Some college,Bachelors degree,Male,"$40,000 to $49,999","White, Non-Hispanic",White,Strong Democrat,Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes
"Yes, I am Married",40.0,1977.0,,Once a year or less,yes,0.0,64,64.0,Bachelor's degree or higher,Associate degree,Female,"$60,000 to $74,999","2+ Races, Non-Hispanic",White,Leans Republican,Leans Republican,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",8.0,2009.0,,Once a week,no,8.0,30,38.0,High school,HS graduate or GED,Female,"$40,000 to $49,999",Hispanic,White,Leans Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",43.0,1974.0,,Once a week,no,5.0,68,63.0,Some college,HS graduate or GED,Male,"$35,000 to $39,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",18.0,1999.0,,More than once a week,no,4.0,45,41.0,Bachelor's degree or higher,Masters degree,Male,"$100,000 to $124,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",0.0,2017.0,,A few times a year,no,4.0,27,23.0,Bachelor's degree or higher,Bachelors degree,Male,"$150,000 to $174,999","White, Non-Hispanic",White,Strong Republican,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes
"Yes, I am Married",26.0,1991.0,,A few times a year,no,10.0,62,52.0,Some college,Bachelors degree,Male,"$125,000 to $149,999","White, Non-Hispanic",White,Not Strong Democrat,Not Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",6.0,2011.0,,Once a week,no,7.0,20,27.0,High school,5th or 6th grade,Female,"$60,000 to $74,999",Hispanic,White,Not Strong Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes
"No, I am not Married",9.0,2008.0,,Once a year or less,no,12.0,48,36.0,Some college,HS graduate or GED,Male,"$20,000 to $24,999","White, Non-Hispanic",White,Leans Republican,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",9.0,2008.0,,Never,no,4.0,27,31.0,Bachelor's degree or higher,Bachelors degree,Female,"$40,000 to $49,999","White, Non-Hispanic",White,Not Strong Democrat,Not Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes
"Yes, I am Married",14.0,2003.0,,Never,no,3.0,50,47.0,Bachelor's degree or higher,Professional or Doctorate degree,Female,"$250,000 or more","White, Non-Hispanic",White,Leans Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no
"No, I am not Married",3.0,2002.0,2005.0,Once a year or less,no,6.0,63,57.0,Some college,HS graduate or GED,Female,"$50,000 to $59,999","White, Non-Hispanic",White,Strong Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",0.0,2017.0,,Once a year or less,no,5.0,20,25.0,Some college,12th grade no diploma,Female,"$15,000 to $19,999","Other, Non-Hispanic",Asian or Pacific Islander,Not Strong Republican,Undecided/Independent/Other,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",28.0,1989.0,,Once a week,no,2.0,48,46.0,Bachelor's degree or higher,Bachelors degree,Male,"$100,000 to $124,999","White, Non-Hispanic",White,Strong Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",51.0,1966.0,,Never,no,4.0,69,65.0,Some college,HS graduate or GED,Male,"$150,000 to $174,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",41.0,1976.0,,Once a week,no,0.0,55,55.0,High school,Masters degree,Female,"$150,000 to $174,999","Black, Non-Hispanic",Black or African American,Strong Democrat,Not Strong Democrat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",32.0,1985.0,,More than once a week,no,12.0,69,57.0,Less than high school,HS graduate or GED,Male,"$20,000 to $24,999","Black, Non-Hispanic",Black or African American,Strong Democrat,Strong Democrat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",3.0,2014.0,,Once a year or less,no,9.0,53,62.0,Some college,HS graduate or GED,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Not Strong Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",34.0,1983.0,,Once a week,no,6.0,64,70.0,Some college,Bachelors degree,Female,"$40,000 to $49,999",Hispanic,White,Strong Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",14.0,2003.0,,Once a year or less,no,1.0,31,32.0,High school,"Some college, no degree",Male,"$35,000 to $39,999","White, Non-Hispanic",White,Leans Republican,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",6.0,2011.0,,Once a year or less,no,2.0,49,51.0,High school,Professional or Doctorate degree,Female,"$30,000 to $34,999","White, Non-Hispanic",White,Strong Democrat,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes
"Yes, I am Married",8.0,2009.0,,Once a week,no,3.0,34,37.0,High school,Bachelors degree,Male,"$75,000 to $84,999","Black, Non-Hispanic",Black or African American,Leans Democrat,Strong Democrat,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",17.0,2000.0,,A few times a year,no,15.0,51,36.0,Some college,Associate degree,Male,"$175,000 to $199,999","White, Non-Hispanic",White,Leans Democrat,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",23.0,1994.0,,Never,no,5.0,46,51.0,Less than high school,Masters degree,Male,"$75,000 to $84,999",Hispanic,White,Not Strong Democrat,Not Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",20.0,1997.0,,Never,no,1.0,43,42.0,Bachelor's degree or higher,Bachelors degree,Male,"$250,000 or more","White, Non-Hispanic",White,Leans Democrat,Not Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",2.0,2015.0,,Never,no,2.0,28,26.0,Bachelor's degree or higher,Masters degree,Male,"$125,000 to $149,999","White, Non-Hispanic",White,Not Strong Democrat,Not Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes
"Yes, I am Married",21.0,1996.0,,More than once a week,no,1.0,38,37.0,Less than high school,HS graduate or GED,Male,"$35,000 to $39,999","White, Non-Hispanic",White,Leans Republican,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",17.0,2000.0,,Once a year or less,yes,1.0,28,29.0,Less than high school,Professional or Doctorate degree,Female,"Less than $5,000",Hispanic,White,Not Strong Democrat,Strong Democrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",55.0,1962.0,,Once a week,no,3.0,76,79.0,Some college,Masters degree,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Strong Republican,Not Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",1.0,2016.0,,Never,no,1.0,19,18.0,Some college,HS graduate or GED,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Strong Democrat,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes
"Yes, I am Married",48.0,1969.0,,Once a week,no,0.0,66,66.0,Bachelor's degree or higher,Associate degree,Male,"$150,000 to $174,999","White, Non-Hispanic",White,Not Strong Democrat,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",3.0,2014.0,,Never,no,2.0,27,29.0,Bachelor's degree or higher,Bachelors degree,Female,"$50,000 to $59,999","Other, Non-Hispanic",Asian or Pacific Islander,Leans Democrat,Strong Republican,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes
"No, I am not Married",0.0,2017.0,,Once a year or less,no,0.0,20,20.0,Some college,"Some college, no degree",Male,"$85,000 to $99,999","White, Non-Hispanic",White,Not Strong Republican,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes
"No, I am not Married",4.0,2013.0,,Never,no,0.0,19,19.0,High school,"Some college, no degree",Female,"$150,000 to $174,999","White, Non-Hispanic",White,Not Strong Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",4.0,2013.0,,Never,yes,1.0,20,21.0,Some college,"Some college, no degree",Female,"$150,000 to $174,999","White, Non-Hispanic",Asian or Pacific Islander,Leans Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",1.0,2016.0,,Once a year or less,no,4.0,74,78.0,Some college,Bachelors degree,Female,"$75,000 to $84,999","White, Non-Hispanic",White,Strong Democrat,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",22.0,1995.0,,Never,no,12.0,67,55.0,Bachelor's degree or higher,Masters degree,Female,"$200,000 to $249,999","White, Non-Hispanic",White,Leans Democrat,Leans Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",58.0,1959.0,,More than once a week,no,1.0,78,79.0,High school,"Some college, no degree",Female,"$85,000 to $99,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",3.0,2014.0,,Once a year or less,no,6.0,57,63.0,Some college,HS graduate or GED,Female,"$30,000 to $34,999","White, Non-Hispanic",White,Strong Democrat,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",32.0,1985.0,,Once a year or less,no,3.0,60,57.0,High school,Bachelors degree,Female,"$50,000 to $59,999","White, Non-Hispanic",White,Strong Democrat,Strong Democrat,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"No, I am not Married",4.0,2013.0,,Once a year or less,no,14.0,39,25.0,Some college,HS graduate or GED,Male,"$75,000 to $84,999",Hispanic,"American Indian, Aleut, or Eskimo",Leans Democrat,Undecided/Independent/Other,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",12.0,2005.0,,Once or twice a month,no,2.0,35,37.0,Bachelor's degree or higher,Associate degree,Female,"$100,000 to $124,999","White, Non-Hispanic",White,Strong Republican,Undecided/Independent/Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",12.0,2005.0,,Once a week,no,4.0,28,24.0,Some college,Bachelors degree,Male,"$85,000 to $99,999","White, Non-Hispanic",White,Strong Republican,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",59.0,1958.0,,Never,no,14.0,91,77.0,Bachelor's degree or higher,Bachelors degree,Male,"$60,000 to $74,999","White, Non-Hispanic",White,Strong Democrat,Leans Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no
"Yes, I am Married",8.0,2009.0,,Once a week,no,6.0,68,62.0,Some college,Bachelors degree,Male,"$125,000 to $149,999","White, Non-Hispanic",White,Strong Republican,Strong Republican,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
"Yes, I am Married",15.0,2002.0,,Once a year or less,no,0.0,47,47.0,High school,Bachelors degree,Male,"$250,000 or more","Other, Non-Hispanic",Asian or Pacific Islander,Leans Democrat,Strong Democrat,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes
