,Married,Years_Together,First_Together,End_Year,Religious_Attendance,Interracial_Couple,Age_Diff,Age,Edu_Diff,Pol_Diff,P_Age,Education,P_Education,Gender,Household_Income,Ethnicity,P_Ethnicity,Politics,P_Politics,White ,Black or African American ,American Indian or Alaska Native ,Asian Indian ,Chinese ,Filipino ,Japanese ,Korean ,Vietnamese ,Other Asian ,Hawaiian ,Guamanian ,Samoan ,Other Pacific Islander ,Some other race ,R_cowork,R_friend,R_family,R_sig_other,R_neighbor,P_cowork,P_friend,P_family,P_sig_other,P_neighbor,btwn_I_cowork,btwn_I_friend,btwn_I_family,btwn_I_sig_other,btwn_I_neighbor,school,college,mil,church,vol_org,customer,bar_restaurant,party,internet_other,internet_dating,internet_soc_network,internet_game,internet_chat,internet_org,public,blind_date,vacation,single_serve_nonint,business_trip,work_neighbors,met_online,places_met
2475,"Yes, I am Married",12.0,2005.0,,2,no,2.0,35,1,3,37.0,0,1,Female,15,"White, Non-Hispanic",White,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2476,"Yes, I am Married",12.0,2005.0,,1,no,4.0,28,1,1,24.0,1,0,Male,14,"White, Non-Hispanic",White,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
2477,"Yes, I am Married",59.0,1958.0,,5,no,14.0,91,0,5,77.0,0,0,Male,12,"White, Non-Hispanic",White,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,met_online
2478,"Yes, I am Married",8.0,2009.0,,1,no,6.0,68,1,0,62.0,1,0,Male,16,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,church
2479,"Yes, I am Married",15.0,2002.0,,4,no,0.0,47,2,1,47.0,2,0,Male,20,"Other, Non-Hispanic",Asian or Pacific Islander,5,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,internet_dating
2480,"Yes, I am Married",16.0,2001.0,,5,yes,7.0,39,0,2,46.0,1,1,Male,17,"White, Non-Hispanic",Asian or Pacific Islander,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,P_soc_circle
2481,"No, I am not Married",2.0,2015.0,,2,yes,1.0,29,0,2,30.0,0,0,Male,11,"White, Non-Hispanic",Asian or Pacific Islander,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,internet_dating
2482,"No, I am not Married",5.0,2012.0,,2,no,3.0,19,0,2,22.0,2,2,Female,7,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,bar_restaurant
2483,"No, I am not Married",0.0,2017.0,,3,no,2.0,37,0,2,35.0,1,1,Male,15,Hispanic,White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,bar_restaurant
2484,"Yes, I am Married",36.0,1981.0,,4,no,2.0,60,2,0,58.0,0,2,Male,20,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2485,"Yes, I am Married",45.0,1972.0,,1,no,2.0,60,1,0,62.0,2,1,Female,11,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,school
2486,"Yes, I am Married",13.0,2004.0,,3,no,6.0,45,0,0,51.0,1,1,Female,15,"White, Non-Hispanic",White,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2487,"Yes, I am Married",39.0,1978.0,,4,no,13.0,79,2,0,66.0,3,1,Male,9,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2488,"No, I am not Married",0.0,2017.0,,3,no,7.0,30,1,1,37.0,0,1,Female,13,"White, Non-Hispanic",White,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2489,"No, I am not Married",5.0,2012.0,,3,no,2.0,27,0,4,29.0,2,2,Female,0,"Black, Non-Hispanic",Black or African American,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2490,"Yes, I am Married",13.0,2004.0,,5,yes,2.0,38,0,1,40.0,0,0,Female,15,"Black, Non-Hispanic",White,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2491,"Yes, I am Married",21.0,1996.0,,4,no,2.0,42,0,1,40.0,1,1,Male,1,Hispanic,White,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2492,"Yes, I am Married",8.0,2009.0,,5,no,3.0,26,0,3,29.0,2,2,Female,11,"White, Non-Hispanic",White,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2493,"Yes, I am Married",51.0,1966.0,,1,no,1.0,77,0,0,78.0,0,0,Female,12,"White, Non-Hispanic",White,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,church
2494,"Yes, I am Married",22.0,1995.0,,1,no,2.0,42,0,0,44.0,0,0,Female,19,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,college
2495,"Yes, I am Married",19.0,1998.0,,3,no,2.0,40,0,2,38.0,1,1,Male,11,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
2496,"No, I am not Married",11.0,2006.0,,4,no,1.0,29,0,1,30.0,0,0,Male,12,"White, Non-Hispanic",White,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2497,"Yes, I am Married",45.0,1972.0,,0,no,2.0,65,2,0,67.0,2,0,Female,16,"White, Non-Hispanic",White,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2498,"Yes, I am Married",12.0,2005.0,,3,no,8.0,56,0,4,64.0,0,0,Female,16,"White, Non-Hispanic",White,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2499,"Yes, I am Married",21.0,1996.0,,5,no,2.0,51,0,0,53.0,0,0,Male,12,"White, Non-Hispanic",White,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2500,"Yes, I am Married",18.0,1999.0,,3,no,1.0,31,0,1,32.0,0,0,Male,16,"White, Non-Hispanic",White,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2501,"Yes, I am Married",10.0,2007.0,,1,no,4.0,30,1,2,34.0,1,0,Female,11,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2502,"Yes, I am Married",11.0,2006.0,,2,no,0.0,33,0,0,33.0,0,0,Female,14,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2503,"No, I am not Married",22.0,1995.0,,5,no,1.0,36,1,2,37.0,3,2,Male,3,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2504,"Yes, I am Married",49.0,1968.0,,4,no,2.0,69,1,0,71.0,2,1,Female,18,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,R_soc_circle
2505,"Yes, I am Married",11.0,2006.0,,2,no,1.0,52,0,0,53.0,2,2,Female,15,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2506,"No, I am not Married",9.0,2008.0,,4,no,0.0,39,1,4,39.0,1,0,Male,13,"White, Non-Hispanic",White,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,bar_restaurant
2507,"No, I am not Married",9.0,2008.0,,4,yes,6.0,45,1,2,51.0,2,1,Male,12,Hispanic,White,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2508,"Yes, I am Married",13.0,2004.0,,4,yes,0.0,29,0,0,29.0,1,1,Female,8,"2+ Races, Non-Hispanic",White,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2509,"No, I am not Married",1.0,2016.0,,3,yes,1.0,26,1,2,25.0,2,1,Male,11,"2+ Races, Non-Hispanic",White,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,bar_restaurant
2510,"No, I am not Married",30.0,1987.0,,4,no,0.0,57,1,1,57.0,0,1,Male,14,"White, Non-Hispanic",White,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,met_online
2511,"Yes, I am Married",21.0,1996.0,,3,no,3.0,43,0,3,40.0,0,0,Male,18,"White, Non-Hispanic",White,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,college
2512,"Yes, I am Married",17.0,2000.0,,3,no,1.0,35,0,3,34.0,0,0,Male,17,"White, Non-Hispanic",White,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,church
2513,"Yes, I am Married",34.0,1983.0,,3,no,2.0,48,0,5,50.0,2,2,Female,15,Hispanic,White,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2514,"No, I am not Married",18.0,1980.0,1998.0,1,no,1.0,69,1,3,70.0,0,1,Female,14,"Black, Non-Hispanic",Black or African American,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2515,"Yes, I am Married",47.0,1970.0,,1,no,1.0,63,1,0,64.0,1,0,Female,16,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,church
2516,"No, I am not Married",13.0,2004.0,,4,no,4.0,26,2,2,30.0,3,1,Female,1,"Other, Non-Hispanic",Asian or Pacific Islander,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,party
2517,"No, I am not Married",1.0,2016.0,,1,no,0.0,65,0,0,65.0,1,1,Female,17,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,church
2518,"Yes, I am Married",5.0,2012.0,,5,no,4.0,43,0,0,39.0,0,0,Female,14,"White, Non-Hispanic",White,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,bar_restaurant
2519,"Yes, I am Married",42.0,1975.0,,0,no,2.0,61,2,0,63.0,2,0,Female,5,"White, Non-Hispanic",White,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2520,"Yes, I am Married",43.0,1974.0,,5,no,2.0,62,0,1,64.0,0,0,Female,18,"White, Non-Hispanic",White,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2521,"No, I am not Married",13.0,2004.0,,3,no,2.0,29,1,2,27.0,1,2,Female,9,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2522,"No, I am not Married",22.0,1993.0,2015.0,3,no,11.0,53,0,2,64.0,1,1,Male,0,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2523,"Yes, I am Married",29.0,1988.0,,1,no,1.0,49,0,2,50.0,0,0,Female,16,"Other, Non-Hispanic",Asian or Pacific Islander,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,public
2524,"Yes, I am Married",23.0,1994.0,,3,yes,3.0,49,0,0,52.0,1,1,Male,15,"White, Non-Hispanic","American Indian, Aleut, or Eskimo",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2525,"No, I am not Married",1.0,2016.0,,5,no,10.0,24,0,0,34.0,1,1,Male,10,Hispanic,White,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2526,"No, I am not Married",1.0,2016.0,,0,yes,6.0,42,0,1,36.0,1,1,Male,3,"Black, Non-Hispanic",Other (please specify),4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,P_soc_circle
2527,"Yes, I am Married",12.0,2005.0,,5,yes,5.0,31,0,2,36.0,2,2,Female,7,"White, Non-Hispanic",Other (please specify),1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,internet_chat
2528,"Yes, I am Married",13.0,2004.0,,5,no,0.0,33,1,0,33.0,1,0,Male,14,"White, Non-Hispanic",White,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,P_soc_circle
2529,"Yes, I am Married",37.0,1980.0,,4,yes,0.0,59,1,1,59.0,0,1,Male,15,Hispanic,Black or African American,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,bar_restaurant
2530,"Yes, I am Married",41.0,1976.0,,5,no,2.0,58,0,0,56.0,2,2,Male,6,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2531,"No, I am not Married",4.0,2013.0,,3,no,5.0,24,1,2,29.0,2,1,Male,5,"White, Non-Hispanic",White,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,P_soc_circle
2532,"Yes, I am Married",14.0,2003.0,,0,no,4.0,38,1,1,34.0,0,1,Male,12,"White, Non-Hispanic",White,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,church
2533,"No, I am not Married",14.0,1976.0,1990.0,3,no,1.0,62,1,1,63.0,2,1,Female,3,Hispanic,White,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,blind_date
2534,"No, I am not Married",7.0,2010.0,,2,no,6.0,56,0,1,50.0,1,1,Female,8,"Black, Non-Hispanic",Black or African American,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2535,"Yes, I am Married",8.0,2009.0,,3,no,4.0,29,0,1,25.0,1,1,Male,12,"White, Non-Hispanic",White,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2536,"Yes, I am Married",23.0,1994.0,,1,no,5.0,49,0,1,44.0,0,0,Female,18,"Other, Non-Hispanic",Asian or Pacific Islander,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2537,"Yes, I am Married",14.0,2003.0,,4,no,6.0,28,1,1,34.0,2,1,Female,13,"White, Non-Hispanic",White,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2538,"Yes, I am Married",24.0,1993.0,,1,no,3.0,50,0,2,53.0,0,0,Male,16,"White, Non-Hispanic",White,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,vacation
2539,"Yes, I am Married",16.0,2001.0,,0,no,4.0,38,2,0,42.0,3,1,Female,8,"Black, Non-Hispanic",Black or African American,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2540,"Yes, I am Married",39.0,1978.0,,2,no,2.0,57,2,0,59.0,3,1,Female,13,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,P_soc_circle
2541,"Yes, I am Married",26.0,1991.0,,5,no,6.0,49,2,4,43.0,3,1,Female,13,"White, Non-Hispanic",White,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,P_soc_circle
2542,"Yes, I am Married",29.0,1988.0,,5,no,2.0,55,1,1,53.0,1,0,Male,13,"White, Non-Hispanic",White,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,party
2543,"Yes, I am Married",19.0,1998.0,,4,no,4.0,39,1,0,43.0,1,0,Female,19,Hispanic,White,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2544,"Yes, I am Married",48.0,1969.0,,4,no,6.0,78,2,0,72.0,0,2,Male,12,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,P_soc_circle
2545,"Yes, I am Married",23.0,1994.0,,0,no,8.0,62,0,2,70.0,1,1,Female,15,"Black, Non-Hispanic",Black or African American,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2546,"No, I am not Married",2.0,2015.0,,5,no,9.0,31,0,3,22.0,0,0,Male,12,"Other, Non-Hispanic",Asian or Pacific Islander,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2547,"No, I am not Married",4.0,2013.0,,1,no,4.0,26,0,0,22.0,0,0,Male,15,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
2548,"Yes, I am Married",35.0,1982.0,,0,no,4.0,52,0,0,56.0,0,0,Female,17,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,college
2549,"Yes, I am Married",15.0,2002.0,,1,no,7.0,56,1,0,49.0,2,1,Male,8,"White, Non-Hispanic",White,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,R_soc_circle
